"","x","y","values"
"7544",0.485863,0.756603,NA
"7545",0.012833,0.299519,1.81507054312688
"7546",0.868727,0.3823,NA
"7547",0.20116,0.11577,NA
"7548",0.733364,0.874144,NA
"7549",0.763577,0.19115,NA
"7550",0.791394,0.374807,NA
"7551",0.982727,0.794324,NA
"7552",0.553338,0.960281,NA
"7553",0.419821,0.437293,NA
"7554",0.960159,0.217182,NA
"7555",0.600336,0.242573,NA
"7556",0.150805,0.431266,NA
"7557",0.018631,0.40325,1.46742498780175
"7558",0.726268,0.024872,NA
"7559",0.675273,0.520821,NA
"7560",0.637491,0.212818,NA
"7561",0.524239,0.641779,NA
"7562",0.594598,0.264118,NA
"7563",0.008316,0.559121,-0.893503985044045
"7564",0.51429,0.387732,NA
"7565",0.619532,0.79173,NA
"7566",0.126757,0.442771,NA
"7567",0.39913,0.127291,NA
"7568",0.186114,0.617136,NA
"7569",0.895872,0.165866,NA
"7570",0.258137,0.73138,NA
"7571",0.868269,0.560662,NA
"7572",0.641245,0.845167,NA
"7573",0.222675,0.31136,NA
"7574",0.541268,0.216754,NA
"7575",0.371481,0.735149,NA
"7576",0.351293,0.620218,NA
"7577",0.102144,0.464302,NA
"7578",0.868193,0.761639,NA
"7579",0.85153,0.494759,NA
"7580",0.482261,0.907759,NA
"7581",0.681224,0.259236,NA
"7582",0.375204,0.084443,NA
"7583",0.036591,0.883528,NA
"7584",0.278889,0.085435,NA
"7585",0.376745,0.204395,NA
"7586",0.634165,0.530312,NA
"7587",0.977722,0.459815,NA
"7588",0.05417,0.188251,NA
"7589",0.841382,0.657313,NA
"7590",0.59736,0.118257,NA
"7591",0.387167,0.861158,NA
"7592",0.110109,0.789425,NA
"7593",0.952102,0.280491,NA
"7594",0.064729,0.266606,NA
"7595",0.042527,0.246586,NA
"7596",0.962814,0.073716,NA
"7597",0.480476,0.625467,NA
"7598",0.454154,0.054871,NA
"7599",0.126528,0.177508,NA
"7600",0.611673,0.668269,NA
"7601",0.127489,0.160845,NA
"7602",0.028107,0.508644,NA
"7603",0.304646,0.776303,NA
"7604",0.344366,0.009812,NA
"7605",0.031418,0.161883,NA
"7606",0.162127,0.237629,NA
"7607",0.703212,0.76231,NA
"7608",0.914656,0.938308,NA
"7609",0.484199,0.427161,NA
"7610",0.585718,0.250568,NA
"7611",0.402426,0.879728,NA
"7612",0.288182,0.117235,NA
"7613",0.204181,0.167773,NA
"7614",0.66566,0.279103,NA
"7615",0.149538,0.440375,NA
"7616",0.078431,0.344762,NA
"7617",0.778454,0.911757,NA
"7618",0.310735,0.363516,NA
"7619",0.179522,0.091661,NA
"7620",0.771252,0.586328,NA
"7621",0.677394,0.103868,NA
"7622",0.577493,0.321172,NA
"7623",0.899123,0.264469,NA
"7624",0.005417,0.237858,-0.775148798288667
"7625",0.179217,0.432166,NA
"7626",0.640375,0.199344,NA
"7627",0.332265,0.823621,NA
"7628",0.94023,0.62089,NA
"7629",0.915831,0.190829,NA
"7630",0.59173,0.269154,NA
"7631",0.079881,0.781765,NA
"7632",0.823407,0.625711,NA
"7633",0.353643,0.760479,NA
"7634",0.778134,0.067826,NA
"7635",0.233753,0.379522,NA
"7636",0.624155,0.234226,NA
"7637",0.636698,0.479332,NA
"7638",0.472572,0.465461,NA
"7639",0.517617,0.204364,NA
"7640",0.914626,0.404593,NA
"7641",0.808652,0.268193,NA
"7642",0.903365,0.59176,NA
"7643",0.451316,0.156222,NA
"7644",0.598627,0.817212,NA
"7645",0.272496,0.494591,NA
"7646",0.467201,0.000305,NA
"7647",0.942809,0.828733,NA
"7648",0.369512,0.323629,NA
"7649",0.948745,0.267414,NA
"7650",0.076585,0.848646,NA
"7651",0.945724,0.546838,NA
"7652",0.120577,0.741878,NA
"7653",0.885298,0.602457,NA
"7654",0.590402,0.179644,NA
"7655",0.740108,0.8645,NA
"7656",0.562875,0.007111,NA
"7657",0.716472,0.373541,NA
"7658",0.343282,0.693797,NA
"7659",0.504372,0.927428,NA
"7660",0.129213,0.153231,NA
"7661",0.36379,0.240894,NA
"7662",0.025147,0.716228,NA
"7663",0.691203,0.449821,NA
"7664",0.963439,0.416571,NA
"7665",0.167773,0.885161,NA
"7666",0.353689,0.630396,NA
"7667",0.369482,0.64239,NA
"7668",0.049378,0.046448,NA
"7669",0.104631,0.489586,NA
"7670",0.335485,0.856886,NA
"7671",0.721401,0.32372,NA
"7672",0.090669,0.465446,NA
"7673",0.108873,0.673747,NA
"7674",0.401175,0.097536,NA
"7675",0.65626,0.646235,NA
"7676",0.403311,0.535561,NA
"7677",0.511864,0.391241,NA
"7678",0.570657,0.603708,NA
"7679",0.471626,0.622354,NA
"7680",0.219303,0.877195,NA
"7681",0.715404,0.321324,NA
"7682",0.691554,0.410452,NA
"7683",0.351537,0.376425,NA
"7684",0.456199,0.429404,NA
"7685",0.21088,0.578195,NA
"7686",0.816495,0.775845,NA
"7687",0.632578,0.249516,NA
"7688",0.420874,0.9897,NA
"7689",0.158694,0.639704,NA
"7690",0.488182,0.322866,NA
"7691",0.912551,0.061433,NA
"7692",0.773251,0.164843,NA
"7693",0.322393,0.541848,NA
"7694",0.347784,0.623499,NA
"7695",0.13019,0.842847,NA
"7696",0.472175,0.425254,NA
"7697",0.95256,0.895628,NA
"7698",0.124529,0.288884,NA
"7699",0.763745,0.927337,NA
"7700",0.249363,0.786831,NA
"7701",0.581567,0.589746,NA
"7702",0.986358,0.245731,NA
"7703",0.499229,0.011643,NA
"7704",0.696681,0.147616,NA
"7705",0.97911,0.054154,NA
"7706",0.874311,0.197299,NA
"7707",0.318807,0.192737,NA
"7708",0.128374,0.690394,NA
"7709",0.682246,0.981735,NA
"7710",0.572259,0.172396,NA
"7711",0.345434,0.445762,NA
"7712",0.881605,0.068498,NA
"7713",0.212848,0.571237,NA
"7714",0.683268,0.029236,NA
"7715",0.571603,0.367559,NA
"7716",0.169146,0.3308,NA
"7717",0.448463,0.309468,NA
"7718",0.087373,0.498238,NA
"7719",0.45214,0.653529,NA
"7720",0.356329,0.556863,NA
"7721",0.092607,0.66331,NA
"7722",0.512474,0.575708,NA
"7723",0.30045,0.965393,NA
"7724",0.582559,0.945525,NA
"7725",0.879408,0.064225,NA
"7726",0.508431,0.305852,NA
"7727",0.795377,0.932341,NA
"7728",0.822827,0.091157,NA
"7729",0.333227,0.17084,NA
"7730",0.118669,0.262867,NA
"7731",0.551888,0.683116,NA
"7732",0.323598,0.350851,NA
"7733",0.829664,0.043259,NA
"7734",0.989776,0.113481,NA
"7735",0.755535,0.050675,NA
"7736",0.989258,0.334707,NA
"7737",0.098833,0.567193,NA
"7738",0.794736,0.566506,NA
"7739",0.235355,0.401358,NA
"7740",0.76051,0.335714,NA
"7741",0.619165,0.982895,NA
"7742",0.432837,0.050233,NA
"7743",0.275471,0.636316,NA
"7744",0.810315,0.373465,NA
"7745",0.953445,0.754192,NA
"7746",0.584604,0.746853,NA
"7747",0.853498,0.004852,NA
"7748",0.766796,0.991485,NA
"7749",0.635584,0.197147,NA
"7750",0.420539,0.960693,NA
"7751",0.138216,0.673548,NA
"7752",0.2121,0.850874,NA
"7753",0.0542,0.528542,NA
"7754",0.691798,0.085893,NA
"7755",0.277134,0.6103,NA
"7756",0.170672,0.839338,NA
"7757",0.968826,0.348241,NA
"7758",0.071504,0.740536,NA
"7759",0.571695,0.670405,NA
"7760",0.491661,0.873121,NA
"7761",0.984344,0.378302,NA
"7762",0.253315,0.60763,NA
"7763",0.366827,0.960159,NA
"7764",0.425849,0.719707,NA
"7765",0.289784,0.967605,NA
"7766",0.05536,0.476356,NA
"7767",0.655131,0.828473,NA
"7768",0.461845,0.424704,NA
"7769",0.150103,0.47982,NA
"7770",0.313863,0.985199,NA
"7771",0.983276,0.477668,NA
"7772",0.131655,0.303273,NA
"7773",0.14258,0.060883,NA
"7774",0.739681,0.856413,NA
"7775",0.944671,0.646632,NA
"7776",0.363317,0.511757,NA
"7777",0.332265,0.854307,NA
"7778",0.928374,0.94818,NA
"7779",0.360159,0.179797,NA
"7780",0.836667,0.538705,NA
"7781",0.419791,0.906432,NA
"7782",0.513771,0.922637,NA
"7783",0.831174,0.391272,NA
"7784",0.47129,0.379599,NA
"7785",0.958419,0.99324,NA
"7786",0.863554,0.726146,NA
"7787",0.314763,0.859693,NA
"7788",0.997818,0.33933,NA
"7789",0.741588,0.343343,NA
"7790",0.95668,0.393378,NA
"7791",0.996338,0.938109,NA
"7792",0.383169,0.797803,NA
"7793",0.960143,0.728389,NA
"7794",0.301579,0.972824,NA
"7795",0.814405,0.095399,NA
"7796",0.269749,0.6878,NA
"7797",0.434714,0.606241,NA
"7798",0.33048,0.436713,NA
"7799",0.211246,0.859693,NA
"7800",0.710185,0.027192,NA
"7801",0.712337,0.523659,NA
"7802",0.970169,0.836774,NA
"7803",0.240558,0.93959,NA
"7804",0.570321,0.291768,NA
"7805",0.9776,0.69276,NA
"7806",0.187335,0.468574,NA
"7807",0.53611,0.608896,NA
"7808",0.288533,0.620249,NA
"7809",0.062211,0.718898,NA
"7810",0.659861,0.24448,NA
"7811",0.63537,0.283818,NA
"7812",0.691508,0.109743,NA
"7813",0.457862,0.346273,NA
"7814",0.20827,0.921508,NA
"7815",0.922454,0.034485,NA
"7816",0.476295,0.325597,NA
"7817",0.111437,0.64567,NA
"7818",0.803449,0.627192,NA
"7819",0.888426,0.499886,NA
"7820",0.560189,0.53611,NA
"7821",0.95462,0.033143,NA
"7822",0.896407,0.447883,NA
"7823",0.95169,0.295674,NA
"7824",0.185321,0.120378,NA
"7825",0.098711,0.0177,NA
"7826",0.305287,0.682536,NA
"7827",0.45742,0.718379,NA
"7828",0.476509,0.730694,NA
"7829",0.006394,0.867155,-1.11695574156502
"7830",0.689403,0.069139,NA
"7831",0.4262,0.797436,NA
"7832",0.738491,0.365591,NA
"7833",0.158694,0.130602,NA
"7834",0.68188,0.256382,NA
"7835",0.028779,0.229313,NA
"7836",0.032609,0.342885,NA
"7837",0.529274,0.555489,NA
"7838",0.20441,0.274113,NA
"7839",0.010147,0.558663,-0.86545312102403
"7840",0.576257,0.234867,NA
"7841",0.814221,0.454887,NA
"7842",0.127779,0.233463,NA
"7843",0.296208,0.085252,NA
"7844",0.02945,0.602701,NA
"7845",0.546822,0.355337,NA
"7846",0.227207,0.624155,NA
"7847",0.117296,0.658381,NA
"7848",0.384726,0.900114,NA
"7849",0.55285,0.254368,NA
"7850",0.802686,0.641489,NA
"7851",0.966766,0.378698,NA
"7852",0.000519,0.077165,0.777249514017222
"7853",0.90312,0.102419,NA
"7854",0.514778,0.609232,NA
"7855",0.056901,0.740536,NA
"7856",0.952392,0.225147,NA
"7857",0.035416,0.247379,NA
"7858",0.780804,0.949111,NA
"7859",0.71548,0.71458,NA
"7860",0.636744,0.71667,NA
"7861",0.584207,0.021469,NA
"7862",0.163622,0.503655,NA
"7863",0.395499,0.334707,NA
"7864",0.432792,0.177646,NA
"7865",0.254215,0.910796,NA
"7866",0.438727,0.731289,NA
"7867",0.162493,0.478843,NA
"7868",0.866682,0.377234,NA
"7869",0.187137,0.476616,NA
"7870",0.24213,0.680766,NA
"7871",0.433738,0.546304,NA
"7872",0.473503,0.123384,NA
"7873",0.566629,0.088594,NA
"7874",0.743191,0.618173,NA
"7875",0.365698,0.649775,NA
"7876",0.97612,0.297261,NA
"7877",0.740246,0.24712,NA
"7878",0.842832,0.833509,NA
"7879",0.274525,0.326635,NA
"7880",0.017426,0.523705,0.0746662177752389
"7881",0.580667,0.744457,NA
"7882",0.967697,0.446754,NA
"7883",0.977737,0.561883,NA
"7884",0.776226,0.842725,NA
"7885",0.589822,0.061585,NA
"7886",0.555352,0.302373,NA
"7887",0.867308,0.035172,NA
"7888",0.734371,0.380301,NA
"7889",0.820706,0.206302,NA
"7890",0.809873,0.806149,NA
"7891",0.323827,0.472358,NA
"7892",0.658274,0.375647,NA
"7893",0.008103,0.352773,1.02531291068762
"7894",0.567254,0.050446,NA
"7895",0.105135,0.719158,NA
"7896",0.395193,0.002594,NA
"7897",0.336904,0.750362,NA
"7898",0.322499,0.633875,NA
"7899",0.954147,0.324437,NA
"7900",0.911421,0.426398,NA
"7901",0.190143,0.254719,NA
"7902",0.846265,0.740749,NA
"7903",0.342443,0.617227,NA
"7904",0.130404,0.022477,NA
"7905",0.107225,0.870649,NA
"7906",0.461631,0.084276,NA
"7907",0.978531,0.499443,NA
"7908",0.608621,0.608438,NA
"7909",0.79321,0.766522,NA
"7910",0.083543,0.259373,NA
"7911",0.653864,0.004211,NA
"7912",0.404852,0.034333,NA
"7913",0.80235,0.556268,NA
"7914",0.60766,0.930663,NA
"7915",0.172183,0.96112,NA
"7916",0.524132,0.859205,NA
"7917",0.549538,0.239551,NA
"7918",0.774548,0.520439,NA
"7919",0.743175,0.235782,NA
"7920",0.999878,0.307347,NA
"7921",0.598123,0.502373,NA
"7922",0.029557,0.410544,NA
"7923",0.214862,0.291402,NA
"7924",0.403281,0.35317,NA
"7925",0.658213,0.430152,NA
"7926",0.496895,0.423896,NA
"7927",0.420447,0.266758,NA
"7928",0.080751,0.408133,NA
"7929",0.157107,0.869276,NA
"7930",0.855116,0.454643,NA
"7931",0.314733,0.193454,NA
"7932",0.472404,0.679255,NA
"7933",0.994644,0.06511,NA
"7934",0.680705,0.708751,NA
"7935",0.233143,0.872557,NA
"7936",0.11046,0.409689,NA
"7937",0.365576,0.126558,NA
"7938",0.974365,0.848753,NA
"7939",0.202335,0.68751,NA
"7940",0.393439,0.880385,NA
"7941",0.851759,0.409873,NA
"7942",0.068818,0.813107,NA
"7943",0.781674,0.389349,NA
"7944",0.534447,0.230625,NA
"7945",0.175692,0.686824,NA
"7946",0.877211,0.868208,NA
"7947",0.977295,0.889555,NA
"7948",0.23769,0.848844,NA
"7949",0.663615,0.620859,NA
"7950",0.733272,0.135515,NA
"7951",0.715526,0.922148,NA
"7952",0.030289,0.647379,NA
"7953",0.219898,0.485466,NA
"7954",0.479286,0.735866,NA
"7955",0.14284,0.746349,NA
"7956",0.367544,0.072755,NA
"7957",0.363256,0.069444,NA
"7958",0.319158,0.569345,NA
"7959",0.108232,0.823362,NA
"7960",0.894728,0.053117,NA
"7961",0.915709,0.698268,NA
"7962",0.418753,0.045792,NA
"7963",0.179812,0.084718,NA
"7964",0.444892,0.312337,NA
"7965",0.133562,0.912688,NA
"7966",0.558877,0.453666,NA
"7967",0.767147,0.554833,NA
"7968",0.767651,0.395743,NA
"7969",0.476265,0.049897,NA
"7970",0.982544,0.225422,NA
"7971",0.464347,0.03032,NA
"7972",0.098787,0.996872,NA
"7973",0.439277,0.168429,NA
"7974",0.24239,0.252567,NA
"7975",0.176364,0.089708,NA
"7976",0.960815,0.235554,NA
"7977",0.825544,0.342382,NA
"7978",0.228626,0.440177,NA
"7979",0.977279,0.585458,NA
"7980",0.206226,0.068391,NA
"7981",0.563134,0.769604,NA
"7982",0.399145,0.161318,NA
"7983",0.277333,0.592294,NA
"7984",0.316548,0.0963,NA
"7985",0.705364,0.257481,NA
"7986",0.168276,0.256123,NA
"7987",0.942748,0.687892,NA
"7988",0.530617,0.860502,NA
"7989",0.108507,0.615702,NA
"7990",0.048249,0.571557,NA
"7991",0.489189,0.331502,NA
"7992",0.53019,0.337423,NA
"7993",0.541588,0.270451,NA
"7994",0.605676,0.669673,NA
"7995",0.723735,0.358755,NA
"7996",0.00264,0.395575,1.34651252247555
"7997",0.402762,0.156558,NA
"7998",0.259174,0.417517,NA
"7999",0.943877,0.010315,NA
"8000",0.04445,0.281102,NA
"8001",0.524636,0.395285,NA
"8002",0.830335,0.152789,NA
"8003",0.527474,0.836698,NA
"8004",0.284611,0.496818,NA
"8005",0.203861,0.791821,NA
"8006",0.058869,0.917891,NA
"8007",0.559289,0.462242,NA
"8008",0.504189,0.931182,NA
"8009",0.683421,0.41268,NA
"8010",0.603845,0.057099,NA
"8011",0.385214,0.128115,NA
"8012",0.017639,0.366812,1.34255041808366
"8013",0.926848,0.609522,NA
"8014",0.18381,0.548806,NA
"8015",0.377111,0.161288,NA
"8016",0.388296,0.386496,NA
"8017",0.17435,0.460319,NA
"8018",0.051835,0.47834,NA
"8019",0.632502,0.990234,NA
"8020",0.3458,0.007767,NA
"8021",0.036378,0.9243,NA
"8022",0.992462,0.80087,NA
"8023",0.157717,0.337484,NA
"8024",0.315541,0.244129,NA
"8025",0.474632,0.980575,NA
"8026",0.579248,0.345434,NA
"8027",0.308827,0.171344,NA
"8028",0.624491,0.613626,NA
"8029",0.617899,0.494377,NA
"8030",0.021851,0.240406,NA
"8031",0.079713,0.258442,NA
"8032",0.14641,0.752468,NA
"8033",0.377722,0.274723,NA
"8034",0.88014,0.670603,NA
"8035",0.224155,0.235889,NA
"8036",0.090486,0.918196,NA
"8037",0.314824,0.22063,NA
"8038",0.580346,0.898833,NA
"8039",0.292363,0.576623,NA
"8040",0.512505,0.580804,NA
"8041",0.813504,0.941527,NA
"8042",0.192401,0.506844,NA
"8043",0.513375,0.751598,NA
"8044",0.860594,0.561288,NA
"8045",0.873793,0.660807,NA
"8046",0.945251,0.122347,NA
"8047",0.9823,0.678584,NA
"8048",0.711894,0.235538,NA
"8049",0.44152,0.197848,NA
"8050",0.641794,0.656413,NA
"8051",0.581445,0.897139,NA
"8052",0.927703,0.8663,NA
"8053",0.50219,0.607889,NA
"8054",0.685527,0.799695,NA
"8055",0.754849,0.518547,NA
"8056",0.052735,0.577447,NA
"8057",0.5028,0.171252,NA
"8058",0.135866,0.578439,NA
"8059",0.68484,0.067338,NA
"8060",0.167514,0.518303,NA
"8061",0.574472,0.264775,NA
"8062",0.506752,0.053193,NA
"8063",0.802365,0.882246,NA
"8064",0.242542,0.061494,NA
"8065",0.696574,0.883421,NA
"8066",0.214145,0.828489,NA
"8067",0.896864,0.719203,NA
"8068",0.230884,0.279713,NA
"8069",0.299596,0.517189,NA
"8070",0.791135,0.29958,NA
"8071",0.377462,0.307225,NA
"8072",0.123476,0.707317,NA
"8073",0.729152,0.533593,NA
"8074",0.629862,0.796429,NA
"8075",0.992798,0.147707,NA
"8076",0.437766,0.734432,NA
"8077",0.043351,0.180133,NA
"8078",0.344442,0.45684,NA
"8079",0.454307,0.956558,NA
"8080",0.03386,0.702556,NA
"8081",0.981765,0.603799,NA
"8082",0.106889,0.30135,NA
"8083",0.100359,0.502861,NA
"8084",0.305837,0.697795,NA
"8085",0.247395,0.637446,NA
"8086",0.852232,0.022324,NA
"8087",0.648341,0.912337,NA
"8088",0.230655,0.783429,NA
"8089",0.23331,0.831357,NA
"8090",0.064805,0.432639,NA
"8091",0.000412,0.473396,0.207385852661196
"8092",0.144289,0.051514,NA
"8093",0.608713,0.089342,NA
"8094",0.805188,0.823239,NA
"8095",0.482826,0.398428,NA
"8096",0.307225,0.27715,NA
"8097",0.20531,0.241154,NA
"8098",0.600717,0.974166,NA
"8099",0.797345,0.34638,NA
"8100",0.848615,0.918196,NA
"8101",0.891127,0.181567,NA
"8102",0.988464,0.320165,NA
"8103",0.237324,0.501152,NA
"8104",0.78436,0.822309,NA
"8105",0.85066,0.241321,NA
"8106",0.271534,0.856321,NA
"8107",0.364477,0.554681,NA
"8108",0.749752,0.365621,NA
"8109",0.170809,0.446876,NA
"8110",0.820615,0.025406,NA
"8111",0.179294,0.182498,NA
"8112",0.300801,0.179522,NA
"8113",0.596231,0.644663,NA
"8114",0.598779,0.083696,NA
"8115",0.998184,0.971679,NA
"8116",0.280461,0.090303,NA
"8117",0.655894,0.294255,NA
"8118",0.664729,0.902159,NA
"8119",0.207599,0.121859,NA
"8120",0.373648,0.120317,NA
"8121",0.712749,0.953841,NA
"8122",0.668681,0.584115,NA
"8123",0.381888,0.776349,NA
"8124",0.281163,0.360327,NA
"8125",0.290639,0.913893,NA
"8126",0.597147,0.531121,NA
"8127",0.31545,0.325795,NA
"8128",0.792218,0.081636,NA
"8129",0.22118,0.879301,NA
"8130",0.030228,0.095109,NA
"8131",0.663554,0.131319,NA
"8132",0.864256,0.660868,NA
"8133",0.409339,0.92578,NA
"8134",0.101427,0.781247,NA
"8135",0.061173,0.331533,NA
"8136",0.530373,0.914168,NA
"8137",0.899184,0.009751,NA
"8138",0.007187,0.282246,1.53086490429727
"8139",0.75346,0.057847,NA
"8140",0.595117,0.796429,NA
"8141",0.322866,0.163592,NA
"8142",0.523522,0.847425,NA
"8143",0.950393,0.348684,NA
"8144",0.520882,0.17557,NA
"8145",0.98558,0.782834,NA
"8146",0.985183,0.331319,NA
"8147",0.745495,0.444297,NA
"8148",0.753613,0.222873,NA
"8149",0.609644,0.362676,NA
"8150",0.216587,0.144884,NA
"8151",0.406668,0.341192,NA
"8152",0.222416,0.488731,NA
"8153",0.753216,0.574441,NA
"8154",0.287831,0.965148,NA
"8155",0.976593,0.033112,NA
"8156",0.039216,0.735332,NA
"8157",0.846296,0.493538,NA
"8158",0.764233,0.175387,NA
"8159",0.212421,0.889097,NA
"8160",0.81944,0.878477,NA
"8161",0.393774,0.706203,NA
"8162",0.57966,0.652445,NA
"8163",0.789624,0.614832,NA
"8164",0.822141,0.204379,NA
"8165",0.516381,0.493462,NA
"8166",0.437537,0.713237,NA
"8167",0.615778,0.097841,NA
"8168",0.125902,0.749767,NA
"8169",0.711116,0.647318,NA
"8170",0.672572,0.256199,NA
"8171",0.764782,0.286687,NA
"8172",0.635431,0.157107,NA
"8173",0.686717,0.117098,NA
"8174",0.481758,0.115801,NA
"8175",0.690379,0.264164,NA
"8176",0.3196,0.114412,NA
"8177",0.943572,0.966659,NA
"8178",0.140764,0.775158,NA
"8179",0.70486,0.333669,NA
"8180",0.574487,0.339162,NA
"8181",0.235203,0.978622,NA
"8182",0.192767,0.062669,NA
"8183",0.144457,0.59176,NA
"8184",0.114336,0.554452,NA
"8185",0.956161,0.865705,NA
"8186",0.11664,0.976364,NA
"8187",0.889143,0.68069,NA
"8188",0.81767,0.373846,NA
"8189",0.919371,0.512657,NA
"8190",0.244633,0.424277,NA
"8191",0.655207,0.431434,NA
"8192",0.765606,0.357595,NA
"8193",0.826337,0.081727,NA
"8194",0.459754,0.491752,NA
"8195",0.058671,0.116854,NA
"8196",0.204425,0.678813,NA
"8197",0.094484,0.388556,NA
"8198",0.328588,0.769451,NA
"8199",0.64654,0.891859,NA
"8200",0.868391,0.491752,NA
"8201",0.74847,0.756161,NA
"8202",0.907424,0.164324,NA
"8203",0.253559,0.048539,NA
"8204",0.88481,0.892287,NA
"8205",0.628138,0.784619,NA
"8206",0.698421,0.655268,NA
"8207",0.320638,0.387442,NA
"8208",0.584817,0.872877,NA
"8209",0.874784,0.268833,NA
"8210",0.774746,0.251148,NA
"8211",0.440589,0.186633,NA
"8212",0.020294,0.421164,NA
"8213",0.234791,0.889723,NA
"8214",0.451347,0.626307,NA
"8215",0.820294,0.335164,NA
"8216",0.210361,0.763561,NA
"8217",0.534249,0.18024,NA
"8218",0.747204,0.232273,NA
"8219",0.518608,0.920562,NA
"8220",0.688212,0.888182,NA
"8221",0.070512,0.920729,NA
"8222",0.97969,0.023117,NA
"8223",0.938796,0.245319,NA
"8224",0.233799,0.429435,NA
"8225",0.667262,0.306371,NA
"8226",0.697307,0.625818,NA
"8227",0.79379,0.191638,NA
"8228",0.611383,0.828717,NA
"8229",0.907851,0.444633,NA
"8230",0.639307,0.095888,NA
"8231",0.997528,0.203449,NA
"8232",0.564492,0.36875,NA
"8233",0.81265,0.329152,NA
"8234",0.712352,0.599405,NA
"8235",0.991409,0.230137,NA
"8236",0.950347,0.120699,NA
"8237",0.428336,0.533135,NA
"8238",0.522347,0.432395,NA
"8239",0.36936,0.457816,NA
"8240",0.283879,0.187167,NA
"8241",0.029267,0.91931,NA
"8242",0.785595,0.063157,NA
"8243",0.733562,0.570169,NA
"8244",0.887831,0.067353,NA
"8245",0.46566,0.944335,NA
"8246",0.297505,0.461357,NA
"8247",0.554711,0.735805,NA
"8248",0.352346,0.03386,NA
"8249",0.010239,0.230549,-0.948999535592685
"8250",0.33431,0.855756,NA
"8251",0.454551,0.08275,NA
"8252",0.465232,0.05481,NA
"8253",0.801495,0.663828,NA
"8254",0.9122,0.768704,NA
"8255",0.217426,0.434165,NA
"8256",0.34818,0.086824,NA
"8257",0.616709,0.518837,NA
"8258",0.39588,0.091524,NA
"8259",0.827832,0.759442,NA
"8260",0.468605,0.498466,NA
"8261",0.503334,0.794629,NA
"8262",0.247486,0.060319,NA
"8263",0.829862,0.336416,NA
"8264",0.842237,0.111711,NA
"8265",0.744427,0.863157,NA
"8266",0.032792,0.8663,NA
"8267",0.833265,0.460594,NA
"8268",0.929152,0.407156,NA
"8269",0.285481,0.187457,NA
"8270",0.175097,0.590677,NA
"8271",0.16878,0.162387,NA
"8272",0.150469,0.506767,NA
"8273",0.003189,0.919646,0.739223144219222
"8274",0.51458,0.945754,NA
"8275",0.102541,0.933577,NA
"8276",0.701472,0.368673,NA
"8277",0.936568,0.751263,NA
"8278",0.916625,0.305135,NA
"8279",0.452415,0.475807,NA
"8280",0.627329,0.226734,NA
"8281",0.804837,0.879164,NA
"8282",0.256565,0.175509,NA
"8283",0.847532,0.797726,NA
"8284",0.83444,0.52285,NA
"8285",0.506142,0.684871,NA
"8286",0.264729,0.565118,NA
"8287",0.917205,0.733745,NA
"8288",0.009857,0.710155,0.597126096710366
"8289",0.085161,0.002411,NA
"8290",0.72813,0.739391,NA
"8291",0.3393,0.675624,NA
"8292",0.433448,0.413336,NA
"8293",0.786419,0.755322,NA
"8294",0.902174,0.682139,NA
"8295",0.551904,0.263416,NA
"8296",0.475151,0.081254,NA
"8297",0.95259,0.490776,NA
"8298",0.122362,0.945388,NA
"8299",0.960784,0.01471,NA
"8300",0.842481,0.196765,NA
"8301",0.349172,0.298207,NA
"8302",0.997467,0.358114,NA
"8303",0.191485,0.940703,NA
"8304",0.021485,0.961593,NA
"8305",0.379538,0.088167,NA
"8306",0.809827,0.177188,NA
"8307",0.582605,0.803342,NA
"8308",0.932647,0.064424,NA
"8309",0.453742,0.67483,NA
"8310",0.304646,0.152834,NA
"8311",0.877211,0.309117,NA
"8312",0.387259,0.577584,NA
"8313",0.735363,0.504662,NA
"8314",0.642222,0.348318,NA
"8315",0.724453,0.325689,NA
"8316",0.137331,0.688212,NA
"8317",0.543771,0.643488,NA
"8318",0.627512,0.083772,NA
"8319",0.736736,0.86743,NA
"8320",0.929839,0.770657,NA
"8321",0.749889,0.781872,NA
"8322",0.092302,0.547173,NA
"8323",0.367147,0.25742,NA
"8324",0.901701,0.577554,NA
"8325",0.168322,0.188342,NA
"8326",0.615396,0.280751,NA
"8327",0.170169,0.958236,NA
"8328",0.270771,0.221622,NA
"8329",0.084825,0.251728,NA
"8330",0.856397,0.575128,NA
"8331",0.805554,0.661189,NA
"8332",0.923278,0.693324,NA
"8333",0.215885,0.442222,NA
"8334",0.243717,0.606485,NA
"8335",0.016693,0.661158,0.374940196674768
"8336",0.933761,0.426368,NA
"8337",0.251331,0.799878,NA
"8338",0.542885,0.447471,NA
"8339",0.090471,0.817456,NA
"8340",0.009537,0.235355,-0.8317407033206
"8341",0.87039,0.197803,NA
"8342",0.69575,0.854124,NA
"8343",0.243137,0.445609,NA
"8344",0.802716,0.77641,NA
"8345",0.637629,0.206638,NA
"8346",0.595453,0.947631,NA
"8347",0.881193,0.472786,NA
"8348",0.420371,0.003876,NA
"8349",0.040223,0.446815,NA
"8350",0.628153,0.347631,NA
"8351",0.801617,0.719631,NA
"8352",0.70547,0.814633,NA
"8353",0.257633,0.876295,NA
"8354",0.860639,0.735424,NA
"8355",0.014664,0.076585,1.0690891326558
"8356",0.666224,0.813245,NA
"8357",0.485176,0.392538,NA
"8358",0.566751,0.489769,NA
"8359",0.400763,0.519829,NA
"8360",0.624781,0.918624,NA
